shipment_id,batch_id,customer_id,ship_date,qty_units,shipment_status
SH203814,B102833,RC120,2023-03-10 08:59:00,4370,Delivered
SH203815,B100746,RC120,2023-11-21 01:14:00,846,Delivered
SH203816,B100551,RC123,2024-03-15 12:20:00,5218,Delivered
SH203817,B102812,RC105,2024-02-15 17:57:00,632,Delivered
SH203818,B102016,RC100,2023-02-22 19:17:00,1565,Delivered
SH203819,B101003,RC108,2023-03-05 07:14:00,1935,Delivered
SH203820,B100668,RC117,2023-06-25 16:23:00,5469,Delivered
SH203821,B101242,RC123,2024-04-08 16:50:00,6973,Delivered
SH203822,B100792,RC114,2024-04-22 05:39:00,7933,Delivered
SH203823,B100548,RC121,2023-02-05 00:31:00,6789,Delivered
SH203824,B100910,RC105,2024-04-26 20:50:00,4183,Delivered
SH203825,B101951,RC117,2023-09-23 17:26:00,3480,Delivered
SH203826,B101483,RC105,2025-06-17 22:28:00,3324,In Transit
SH203827,B101217,RC120,2023-06-15 09:47:00,4695,Delivered
SH203828,B100285,RC106,2024-07-29 05:01:00,4109,Delivered
SH203829,B100620,RC100,2024-01-27 17:52:00,4796,Delivered
SH203830,B102543,RC120,2024-12-01 06:33:00,6545,Delivered
SH203831,B102666,RC102,2024-05-10 05:46:00,4198,In Transit
SH203832,B100990,RC110,2023-09-19 18:18:00,6327,Delivered
SH203833,B101918,RC103,2023-02-27 15:50:00,6293,Delivered
SH203834,B102442,RC102,2024-11-12 16:11:00,1009,Delivered
SH203835,B101024,RC114,2023-05-16 09:56:00,3523,Returned
SH203836,B102794,RC115,2025-03-02 19:01:00,1406,Delivered
SH203837,B100032,RC121,2023-03-05 06:25:00,4929,Delivered
SH203838,B101796,RC102,2025-05-07 03:14:00,5666,Delivered
SH203839,B101651,RC119,2025-03-10 02:42:00,6840,Delivered
SH203840,B102313,RC122,2024-02-26 01:18:00,7159,Delivered
SH203841,B102450,RC100,2024-01-14 15:34:00,5198,Delivered
SH203842,B100450,RC110,2023-04-16 17:09:00,1845,Delayed
SH203843,B101668,RC123,2023-12-22 09:47:00,2680,Delivered
SH203844,B101225,RC101,2024-06-03 17:09:00,5174,Delivered
SH203845,B101331,RC102,2024-03-22 03:35:00,2865,Delivered
SH203846,B100252,RC109,2023-04-19 10:34:00,1513,Delivered
SH203847,B102440,RC122,2024-03-09 12:53:00,813,Delivered
SH203848,B100638,RC119,2025-04-17 06:06:00,2952,Delivered
SH203849,B100726,RC118,2023-08-09 21:23:00,3962,Delayed
SH203850,B102343,RC118,2024-08-30 17:00:00,6709,Delivered
SH203851,B102603,RC104,2023-11-30 11:04:00,3323,Delivered
SH203852,B100820,RC114,2024-10-31 22:59:00,3736,Delivered
SH203853,B100717,RC102,2024-11-12 07:22:00,2241,In Transit
SH203854,B101737,RC114,2023-02-01 21:55:00,1633,Delivered
SH203855,B100503,RC122,2023-02-17 17:49:00,7153,Delivered
SH203856,B102984,RC106,2023-09-13 19:52:00,6426,Delivered
SH203857,B102212,RC104,2023-11-26 03:31:00,5396,Delivered
SH203858,B102832,RC100,2024-10-21 13:07:00,5691,Delivered
SH203859,B102215,RC117,2023-11-07 22:43:00,6909,Delivered
SH203860,B100983,RC105,2023-05-22 16:54:00,7181,Delivered
SH203861,B101247,RC122,2023-04-20 23:36:00,3674,Delivered
SH203862,B102763,RC124,2024-08-02 12:11:00,1185,Delivered
SH203863,B100173,RC122,2023-12-07 10:12:00,4479,Delivered
SH203864,B102357,RC120,2024-12-30 12:08:00,6253,Delivered
SH203865,B102790,RC100,2025-05-18 06:07:00,5498,Delivered
SH203866,B101141,RC120,2025-03-16 03:22:00,3203,Delivered
SH203867,B101149,RC102,2025-01-06 12:56:00,1716,Delivered
SH203868,B102492,RC111,2023-06-05 15:34:00,4560,Delivered
SH203869,B100538,RC103,2023-08-15 05:52:00,6840,Delivered
SH203870,B101081,RC115,2024-10-10 09:26:00,4373,Delivered
SH203871,B102788,RC102,2024-05-15 00:53:00,6331,Delivered
SH203872,B101884,RC108,2024-03-08 06:26:00,7360,In Transit
SH203873,B101893,RC102,2024-10-23 08:51:00,7559,Delayed
SH203874,B100300,RC120,2024-07-23 02:28:00,7269,Delivered
SH203875,B100207,RC108,2024-11-18 07:37:00,7678,Delivered
SH203876,B101987,RC108,2024-07-14 22:52:00,6290,Delivered
SH203877,B101337,RC115,2024-11-27 01:35:00,6383,Delivered
SH203878,B100168,RC103,2023-08-13 09:52:00,5718,Delivered
SH203879,B101474,RC121,2023-02-13 02:50:00,4887,Delivered
SH203880,B101736,RC106,2023-06-12 14:25:00,7645,Delivered
SH203881,B101502,RC118,2023-01-06 17:20:00,6302,Delivered
SH203882,B102817,RC117,2025-06-07 07:28:00,6040,Delivered
SH203883,B100862,RC109,2024-01-02 13:37:00,5420,In Transit
SH203884,B100089,RC109,2025-04-25 21:35:00,6304,Delivered
SH203885,B101732,RC124,2023-02-06 15:31:00,6688,Delivered
SH203886,B102188,RC123,2025-04-05 10:15:00,2693,Delivered
SH203887,B100798,RC113,2023-01-17 19:40:00,973,Delivered
SH203888,B101737,RC116,2024-01-09 07:22:00,5375,In Transit
SH203889,B101178,RC110,2024-06-19 18:07:00,6279,Delivered
SH203890,B101391,RC120,2023-03-24 03:39:00,4172,Delivered
SH203891,B100734,RC118,2025-04-15 15:44:00,5538,Delivered
SH203892,B101839,RC120,2023-09-18 04:49:00,6392,Delivered
SH203893,B102739,RC122,2023-08-29 19:43:00,7945,Delivered
SH203894,B102530,RC118,2023-05-27 08:47:00,4379,Delivered
SH203895,B100298,RC123,2023-09-10 08:57:00,5922,Delivered
SH203896,B101972,RC119,2024-11-04 03:40:00,5852,Delivered
SH203897,B101570,RC103,2024-01-27 16:26:00,2483,Delivered
SH203898,B101336,RC105,2024-03-07 21:06:00,874,Delivered
SH203899,B100494,RC108,2024-07-09 17:47:00,2194,Delayed
SH203900,B100605,RC104,2024-02-28 08:27:00,6398,In Transit
SH203901,B101389,RC121,2024-11-13 18:26:00,912,Delivered
SH203902,B101253,RC107,2024-09-09 02:19:00,7181,Delivered
SH203903,B101992,RC118,2023-06-04 01:11:00,1406,Delivered
SH203904,B101021,RC100,2025-05-19 17:23:00,3713,Delivered
SH203905,B101540,RC118,2025-05-11 17:17:00,1432,Delivered
SH203906,B100817,RC101,2024-02-12 05:56:00,6500,Delivered
SH203907,B101569,RC118,2025-03-25 13:00:00,7275,Delivered
SH203908,B100432,RC112,2024-12-01 13:20:00,734,Delivered
SH203909,B102915,RC111,2024-10-23 09:54:00,3895,Delivered
SH203910,B102774,RC110,2024-07-06 02:55:00,5755,Delivered
SH203911,B100815,RC101,2024-05-21 23:03:00,1228,Delivered
SH203912,B101743,RC121,2024-01-04 08:36:00,7021,Delivered
SH203913,B100626,RC121,2024-09-01 08:48:00,3681,Delayed
SH203914,B100791,RC109,2025-04-25 17:34:00,3671,Delivered
SH203915,B101119,RC119,2024-05-02 02:59:00,2352,In Transit
SH203916,B100942,RC112,2025-05-02 19:20:00,4396,Delivered
SH203917,B100211,RC107,2024-12-30 11:02:00,4526,Delivered
SH203918,B101565,RC121,2024-11-17 02:15:00,7443,Delivered
SH203919,B101751,RC113,2025-04-30 06:13:00,7568,Delivered
SH203920,B101049,RC103,2024-10-01 13:53:00,7603,In Transit
SH203921,B102154,RC122,2023-06-18 11:54:00,866,Delivered
SH203922,B102349,RC116,2024-07-19 22:35:00,1218,Returned
SH203923,B102661,RC117,2023-04-30 07:32:00,1962,Delivered
SH203924,B102299,RC112,2023-10-17 07:08:00,4501,Delivered
SH203925,B101834,RC106,2025-02-13 20:41:00,3596,Delivered
SH203926,B101154,RC108,2024-12-19 22:18:00,6738,Delivered
SH203927,B101571,RC108,2024-10-15 04:02:00,1354,Delivered
SH203928,B100768,RC115,2024-11-24 03:42:00,7034,Delivered
SH203929,B100810,RC110,2023-03-16 14:31:00,6548,Delivered
SH203930,B102601,RC119,2024-01-25 13:25:00,4904,Delivered
SH203931,B100808,RC116,2025-03-01 22:03:00,4469,Delivered
SH203932,B102123,RC104,2024-04-26 18:36:00,5609,Delivered
SH203933,B101362,RC106,2025-02-24 22:30:00,1848,In Transit
SH203934,B101906,RC110,2023-07-10 03:25:00,5280,Delivered
SH203935,B100613,RC117,2023-07-29 20:11:00,2378,Delivered
SH203936,B100516,RC106,2023-04-21 06:29:00,2697,Delivered
SH203937,B101790,RC118,2024-11-06 08:04:00,6282,Delivered
SH203938,B100066,RC100,2024-08-24 12:50:00,520,Returned
SH203939,B100402,RC114,2023-10-06 11:34:00,873,Delivered
SH203940,B101911,RC115,2023-06-30 23:57:00,2168,Delivered
SH203941,B100677,RC118,2025-04-14 13:04:00,6569,Delivered
SH203942,B102580,RC103,2024-09-10 05:03:00,1331,Delivered
SH203943,B101951,RC107,2023-12-14 07:51:00,7809,Delivered
SH203944,B102042,RC104,2023-04-19 07:53:00,2909,Delivered
SH203945,B102128,RC122,2025-04-26 07:52:00,3323,Delivered
SH203946,B100985,RC101,2024-04-26 04:58:00,4914,Delivered
SH203947,B101213,RC105,2025-02-04 21:49:00,562,Delivered
SH203948,B101177,RC100,2024-09-25 23:59:00,7443,In Transit
SH203949,B100928,RC119,2024-02-07 21:54:00,4194,Delivered
SH203950,B100694,RC116,2025-03-25 00:33:00,2705,Delivered
SH203951,B100806,RC116,2023-12-14 07:13:00,5109,Delivered
SH203952,B100016,RC118,2025-02-08 22:15:00,6647,Delivered
SH203953,B102072,RC124,2025-05-03 06:05:00,4969,Delayed
SH203954,B102293,RC102,2024-07-08 00:13:00,1521,Returned
SH203955,B100133,RC113,2023-09-22 22:09:00,3484,Delayed
SH203956,B100683,RC106,2024-10-04 13:33:00,4552,Delivered
SH203957,B102662,RC107,2025-05-11 23:52:00,2821,Delivered
SH203958,B102245,RC122,2023-11-20 21:54:00,2714,Delivered
SH203959,B101264,RC110,2024-03-02 19:23:00,930,Delivered
SH203960,B102434,RC115,2024-05-18 22:08:00,7910,Delivered
SH203961,B100430,RC104,2024-05-12 14:30:00,2313,Delivered
SH203962,B100075,RC111,2025-03-31 21:21:00,4394,Delivered
SH203963,B100061,RC124,2023-11-18 13:21:00,858,Delivered
SH203964,B101224,RC103,2024-10-26 16:23:00,6001,Delivered
SH203965,B102362,RC117,2024-12-29 15:48:00,532,Delivered
SH203966,B102729,RC114,2025-02-20 15:39:00,1158,Delivered
SH203967,B101343,RC107,2023-05-31 16:49:00,4956,Delivered
SH203968,B101319,RC122,2024-12-25 10:59:00,7289,Delivered
SH203969,B101483,RC119,2024-09-22 11:32:00,2112,Delivered
SH203970,B100746,RC116,2023-12-31 05:58:00,2067,Delivered
SH203971,B101308,RC100,2024-12-02 11:24:00,3820,Delivered
SH203972,B100301,RC116,2023-12-02 17:46:00,4238,Delivered
SH203973,B102313,RC116,2024-12-14 10:58:00,2086,Delivered
SH203974,B102945,RC102,2024-06-15 02:39:00,7904,Delivered
SH203975,B100014,RC107,2024-01-26 08:44:00,6228,Delivered
SH203976,B101934,RC112,2023-04-04 12:35:00,7205,Delivered
SH203977,B101003,RC105,2024-04-17 05:59:00,3609,In Transit
SH203978,B102996,RC108,2025-05-09 18:02:00,3152,Delivered
SH203979,B101742,RC121,2025-02-02 08:18:00,5835,Delayed
SH203980,B102420,RC116,2025-04-12 20:06:00,3511,Delivered
SH203981,B100406,RC116,2025-05-27 03:53:00,1265,Delivered
SH203982,B101268,RC121,2023-08-19 13:26:00,3062,Delivered
SH203983,B101850,RC112,2023-11-28 15:31:00,7246,Delivered
SH203984,B102477,RC118,2023-12-02 18:24:00,4484,Delayed
SH203985,B101899,RC105,2024-06-20 02:37:00,6325,Delivered
SH203986,B102089,RC117,2023-08-09 22:17:00,1433,Returned
SH203987,B102171,RC116,2023-03-13 18:37:00,4927,Delivered
SH203988,B102245,RC119,2025-02-02 12:43:00,7011,Delivered
SH203989,B101706,RC112,2023-07-12 14:54:00,2190,Delivered
SH203990,B102682,RC109,2024-03-26 12:40:00,5119,Delivered
SH203991,B102553,RC109,2025-04-12 09:04:00,735,Delivered
SH203992,B102682,RC110,2023-05-25 17:10:00,4400,Delivered
SH203993,B101803,RC123,2025-05-09 08:19:00,2957,Delivered
SH203994,B100737,RC114,2025-03-05 05:24:00,3882,Delivered
SH203995,B100191,RC103,2025-03-18 14:51:00,3799,Delivered
SH203996,B100958,RC104,2024-03-09 18:10:00,4954,Returned
SH203997,B100305,RC121,2023-11-07 09:38:00,6396,Delivered
SH203998,B100495,RC115,2024-08-25 12:45:00,1314,Delivered
SH203999,B100096,RC104,2023-11-02 06:50:00,3277,Delivered
SH204000,B100961,RC118,2024-08-22 06:41:00,4645,Delayed
SH204001,B102004,RC123,2024-11-30 08:47:00,6389,Delivered
SH204002,B102580,RC104,2023-08-25 00:53:00,7794,Delayed
SH204003,B101439,RC119,2024-05-06 23:14:00,7254,Delivered
SH204004,B100400,RC119,2023-12-16 06:06:00,4302,Delivered
SH204005,B102220,RC122,2025-01-21 22:38:00,2010,Delivered
SH204006,B101922,RC102,2024-07-01 17:53:00,7644,Delivered
SH204007,B102796,RC119,2024-07-07 08:44:00,7458,Delivered
SH204008,B102806,RC114,2023-06-22 04:49:00,6162,Delivered
SH204009,B102650,RC109,2024-09-01 10:27:00,5443,Delivered
SH204010,B102015,RC124,2024-02-20 15:52:00,6064,Delivered
SH204011,B102381,RC117,2025-01-15 12:47:00,7991,Delivered
SH204012,B100482,RC121,2024-03-18 03:33:00,3091,Delivered
SH204013,B102080,RC108,2024-02-07 20:54:00,2274,Delivered
SH204014,B102089,RC106,2025-04-04 20:05:00,6680,Delivered
SH204015,B100208,RC106,2024-01-10 15:41:00,1591,Delivered
SH204016,B102731,RC101,2024-10-26 00:39:00,3582,Delivered
SH204017,B102945,RC102,2024-07-22 19:53:00,6018,Delivered
SH204018,B100636,RC123,2024-01-06 15:08:00,3302,Delivered
SH204019,B101077,RC121,2023-01-04 18:24:00,6717,Delivered
SH204020,B101221,RC122,2025-06-02 03:36:00,7837,In Transit
SH204021,B102481,RC102,2024-09-22 10:04:00,6400,Delivered
SH204022,B100261,RC114,2024-03-08 10:38:00,7903,Delivered
SH204023,B100313,RC113,2024-08-10 00:22:00,1736,Delayed
SH204024,B100833,RC100,2023-12-01 14:58:00,4925,Delivered
SH204025,B102910,RC122,2025-04-07 01:33:00,2333,Delivered
SH204026,B100762,RC113,2023-03-18 22:22:00,6764,Delivered
SH204027,B101839,RC100,2023-09-10 00:37:00,5746,Delivered
SH204028,B102713,RC119,2024-10-08 04:19:00,3597,Delivered
SH204029,B102062,RC107,2024-10-02 08:20:00,2746,Delivered
SH204030,B101167,RC115,2025-06-03 12:15:00,1698,In Transit
SH204031,B102703,RC116,2023-03-10 09:52:00,5101,Returned
SH204032,B100551,RC117,2024-03-21 02:07:00,4921,Delivered
SH204033,B100843,RC119,2023-09-12 05:28:00,5224,Delivered
SH204034,B100495,RC110,2023-07-27 22:46:00,4160,In Transit
SH204035,B100559,RC113,2025-01-20 03:22:00,2651,Delivered
SH204036,B101768,RC110,2023-12-04 16:33:00,3884,Delivered
SH204037,B101523,RC121,2024-05-02 17:57:00,1048,Delivered
SH204038,B100834,RC118,2025-05-19 14:02:00,4923,Delivered
SH204039,B102383,RC109,2023-04-27 17:06:00,6230,In Transit
SH204040,B101789,RC113,2023-06-24 10:11:00,585,Delivered
SH204041,B102166,RC118,2023-03-28 01:45:00,1134,Delivered
SH204042,B101105,RC112,2025-03-23 10:56:00,7927,Returned
SH204043,B102593,RC114,2024-09-19 13:59:00,7075,Delivered
SH204044,B102934,RC106,2025-04-21 16:06:00,3939,In Transit
SH204045,B102344,RC123,2023-03-24 12:27:00,679,In Transit
SH204046,B101956,RC124,2023-04-21 06:13:00,2811,Delivered
SH204047,B102007,RC117,2024-03-12 09:05:00,6822,Delivered
SH204048,B101490,RC100,2024-04-02 14:12:00,2693,Delivered
SH204049,B102276,RC105,2025-06-01 01:21:00,4068,In Transit
SH204050,B101953,RC123,2023-01-07 14:36:00,4797,Delivered
SH204051,B102216,RC100,2023-09-26 12:14:00,4580,Delivered
SH204052,B100697,RC104,2023-04-22 23:44:00,984,Delivered
SH204053,B102898,RC110,2024-04-06 09:36:00,3553,Delayed
SH204054,B101938,RC102,2024-10-15 13:20:00,1084,Delivered
SH204055,B102451,RC116,2024-10-01 06:59:00,4901,In Transit
SH204056,B101727,RC101,2023-07-26 15:43:00,2549,Delivered
SH204057,B100708,RC105,2024-12-13 23:48:00,7624,Delivered
SH204058,B102170,RC114,2024-11-26 17:28:00,617,Delivered
SH204059,B102588,RC117,2023-04-11 21:55:00,2975,Delivered
SH204060,B100725,RC102,2023-09-01 14:47:00,1967,Delayed
SH204061,B101706,RC123,2023-10-22 09:05:00,7786,Delivered
SH204062,B100902,RC115,2024-10-26 02:13:00,6336,Delivered
SH204063,B101737,RC101,2023-04-04 19:21:00,2077,Delayed
SH204064,B100261,RC105,2024-11-07 02:08:00,1025,In Transit
SH204065,B102470,RC108,2023-12-06 19:01:00,2230,Delivered
SH204066,B101714,RC106,2023-07-19 06:21:00,2000,Delivered
SH204067,B101530,RC115,2024-07-21 06:58:00,3503,Delayed
SH204068,B100806,RC120,2023-09-11 09:17:00,1699,Delivered
SH204069,B102902,RC101,2025-03-29 03:50:00,5350,Delivered
SH204070,B100527,RC107,2024-11-04 02:07:00,5383,Delivered
SH204071,B102422,RC118,2024-02-15 02:22:00,3392,Delivered
SH204072,B102354,RC104,2023-07-13 16:03:00,5733,Delivered
SH204073,B101850,RC102,2025-01-09 18:20:00,1281,Delivered
SH204074,B101186,RC122,2023-03-12 07:21:00,3925,Delivered
SH204075,B102394,RC108,2023-03-23 06:09:00,3193,In Transit
SH204076,B101418,RC112,2024-06-06 07:34:00,2110,Delayed
SH204077,B100065,RC111,2025-02-03 19:40:00,2167,Delivered
SH204078,B100721,RC114,2023-09-01 05:02:00,3976,Delivered
SH204079,B100295,RC100,2025-03-30 12:54:00,1430,Delivered
SH204080,B101159,RC120,2023-11-01 19:23:00,2920,Delivered
SH204081,B102382,RC112,2024-04-18 08:10:00,3038,Delivered
SH204082,B102509,RC103,2023-03-12 07:50:00,7760,In Transit
SH204083,B100102,RC105,2024-03-01 10:51:00,1323,Delivered
SH204084,B102533,RC114,2023-12-29 14:29:00,3374,Delivered
SH204085,B102558,RC115,2023-06-12 16:55:00,652,Delivered
SH204086,B100911,RC107,2024-03-27 07:04:00,3079,Delivered
SH204087,B101876,RC124,2025-03-08 08:24:00,1435,Delivered
SH204088,B102799,RC107,2025-04-05 01:30:00,5002,Delivered
SH204089,B102909,RC121,2023-07-07 19:58:00,6417,Delivered
SH204090,B102297,RC121,2025-04-10 14:49:00,3182,Delivered
SH204091,B101847,RC104,2025-02-10 19:15:00,6237,Returned
SH204092,B100210,RC110,2024-05-15 12:09:00,1901,Delivered
SH204093,B101166,RC122,2023-08-03 16:14:00,3542,Delivered
SH204094,B100946,RC115,2024-12-05 13:24:00,6639,In Transit
SH204095,B102892,RC113,2024-12-31 21:52:00,1738,Delivered
SH204096,B102747,RC122,2023-03-25 10:13:00,1966,Delivered
SH204097,B100160,RC120,2023-03-30 07:38:00,4861,Delivered
SH204098,B100731,RC101,2024-02-02 01:08:00,1914,Delivered
SH204099,B101846,RC102,2025-04-26 06:13:00,2097,Delivered
SH204100,B101114,RC114,2023-07-02 12:44:00,1502,Delivered
SH204101,B100279,RC114,2024-06-02 23:41:00,5994,Delivered
SH204102,B102438,RC104,2024-12-24 07:02:00,1017,Delivered
SH204103,B102143,RC114,2023-05-20 23:42:00,3868,In Transit
SH204104,B101292,RC115,2023-10-12 20:14:00,2545,Delivered
SH204105,B100568,RC107,2024-06-18 10:16:00,3265,Delivered
SH204106,B102470,RC101,2023-06-09 15:54:00,6154,Delivered
SH204107,B102024,RC108,2024-10-30 22:13:00,7765,Delayed
SH204108,B102528,RC115,2024-04-27 05:21:00,7104,Delivered
SH204109,B102731,RC109,2025-02-27 18:22:00,4399,Delivered
SH204110,B102884,RC107,2023-08-27 04:51:00,4005,Delivered
SH204111,B100198,RC116,2023-06-15 16:21:00,2554,Delivered
SH204112,B101366,RC113,2023-12-31 17:04:00,501,Delivered
SH204113,B100000,RC117,2023-12-09 04:27:00,1011,Delivered
SH204114,B101685,RC113,2023-08-14 01:58:00,1281,In Transit
SH204115,B100346,RC100,2023-05-22 12:24:00,2099,Delivered
SH204116,B100814,RC107,2024-09-24 19:26:00,2878,Delivered
SH204117,B100814,RC122,2024-09-16 09:09:00,1780,Delivered
SH204118,B102250,RC122,2024-11-08 17:19:00,1644,Delivered
SH204119,B100710,RC105,2024-06-20 19:11:00,6838,Delivered
SH204120,B102393,RC115,2024-06-23 02:04:00,1820,Delivered
SH204121,B102033,RC101,2024-11-25 01:46:00,4396,Delivered
SH204122,B100651,RC120,2023-12-01 01:14:00,4731,Delivered
SH204123,B102698,RC115,2023-04-24 18:25:00,7210,In Transit
SH204124,B100176,RC116,2024-01-15 17:04:00,7529,In Transit
SH204125,B102672,RC105,2025-04-30 02:00:00,827,Delivered
SH204126,B102063,RC106,2024-05-23 14:00:00,5985,Delivered
SH204127,B102375,RC124,2024-09-03 14:29:00,1774,Returned
SH204128,B100646,RC100,2024-03-17 13:15:00,7187,Delivered
SH204129,B101996,RC105,2025-05-04 17:35:00,3536,Delivered
SH204130,B101750,RC121,2023-06-08 23:29:00,2785,Delivered
SH204131,B102772,RC108,2023-04-22 18:26:00,5304,In Transit
SH204132,B100827,RC100,2023-12-01 03:49:00,5925,Delivered
SH204133,B100009,RC100,2023-07-20 07:49:00,2962,Delivered
SH204134,B101412,RC112,2023-02-26 11:26:00,6903,Delivered
SH204135,B102555,RC122,2024-10-08 07:44:00,5610,Delivered
SH204136,B101593,RC118,2024-07-23 18:38:00,7138,Delivered
SH204137,B101357,RC113,2023-06-22 01:39:00,5110,Delivered
SH204138,B101477,RC117,2025-04-06 18:59:00,6121,Delivered
SH204139,B100590,RC104,2024-12-17 11:23:00,2136,In Transit
SH204140,B101591,RC124,2023-03-30 04:21:00,5745,Delivered
SH204141,B102586,RC108,2023-09-07 12:16:00,5510,Delivered
SH204142,B101120,RC111,2024-07-04 15:21:00,4091,Delivered
SH204143,B100019,RC103,2023-04-15 16:24:00,5991,Delayed
SH204144,B100432,RC118,2024-02-10 15:30:00,2180,Delayed
SH204145,B101493,RC103,2025-05-20 23:38:00,1757,Delayed
SH204146,B102533,RC112,2024-11-28 03:08:00,2668,Delivered
SH204147,B101337,RC112,2024-03-07 01:23:00,6829,In Transit
SH204148,B102565,RC123,2023-02-26 21:24:00,5657,Delivered
SH204149,B101026,RC102,2024-05-31 15:20:00,7554,Delivered
SH204150,B102989,RC108,2025-05-04 07:16:00,3699,Delivered
SH204151,B102204,RC124,2025-03-31 03:30:00,1432,Returned
SH204152,B100180,RC120,2024-03-24 04:23:00,7461,Delivered
SH204153,B101798,RC110,2023-07-28 21:08:00,5795,Delivered
SH204154,B102445,RC108,2024-01-30 18:00:00,4635,Delivered
SH204155,B100875,RC116,2024-01-11 23:51:00,7974,Delivered
SH204156,B100593,RC124,2023-10-11 06:23:00,7631,Delivered
SH204157,B101525,RC108,2024-06-12 20:38:00,911,Returned
SH204158,B101569,RC102,2025-06-15 14:09:00,1701,Delivered
SH204159,B102871,RC110,2024-01-29 04:56:00,3563,Delivered
SH204160,B100021,RC119,2024-05-31 04:06:00,4532,Delivered
SH204161,B101276,RC119,2024-06-09 08:08:00,3957,In Transit
SH204162,B100448,RC110,2023-11-24 14:57:00,6538,Delivered
SH204163,B102656,RC107,2024-09-20 12:02:00,812,Delivered
SH204164,B100731,RC114,2024-12-15 01:11:00,2264,Delivered
SH204165,B100841,RC107,2025-02-19 10:41:00,2152,In Transit
SH204166,B100471,RC102,2024-08-15 09:29:00,5146,Delayed
SH204167,B101229,RC114,2024-06-06 12:13:00,7442,Delivered
SH204168,B101821,RC101,2024-01-26 09:52:00,5435,Delivered
SH204169,B100330,RC119,2024-09-14 14:08:00,4796,Delivered
SH204170,B100783,RC118,2024-04-11 11:33:00,5690,Delayed
SH204171,B102110,RC100,2023-03-11 00:26:00,7858,Delivered
SH204172,B100532,RC104,2024-08-03 20:15:00,6189,Delivered
SH204173,B102396,RC103,2024-07-04 09:52:00,4535,Delivered
SH204174,B100341,RC116,2023-09-08 04:48:00,1565,Delivered
SH204175,B101790,RC118,2025-02-01 09:24:00,3068,In Transit
SH204176,B101829,RC113,2024-01-21 09:13:00,4280,Delayed
SH204177,B100069,RC123,2025-04-27 07:26:00,7368,Delivered
SH204178,B101280,RC106,2024-02-20 18:07:00,3108,In Transit
SH204179,B100905,RC108,2025-06-12 14:11:00,6428,Delivered
SH204180,B101621,RC104,2025-05-10 04:02:00,4331,Delivered
SH204181,B100389,RC118,2023-09-08 20:37:00,3905,Delivered
SH204182,B100707,RC115,2025-02-17 01:15:00,1773,Returned
SH204183,B101608,RC124,2023-02-23 23:04:00,7707,Delivered
SH204184,B102477,RC117,2025-01-02 17:45:00,7933,Delivered
SH204185,B102399,RC103,2024-08-26 06:25:00,811,Delivered
SH204186,B100596,RC111,2025-06-17 12:41:00,2918,Delivered
SH204187,B101863,RC105,2023-04-04 08:39:00,6340,Delivered
SH204188,B101843,RC118,2025-02-19 21:14:00,4210,Delivered
SH204189,B101752,RC122,2023-04-28 03:09:00,6511,Delivered
SH204190,B102784,RC116,2023-04-30 05:09:00,7541,In Transit
SH204191,B101810,RC114,2023-06-21 00:00:00,3008,Delivered
SH204192,B102209,RC119,2025-05-21 09:29:00,2374,Delivered
SH204193,B102757,RC102,2025-06-18 19:21:00,4602,Delivered
SH204194,B102625,RC114,2024-10-09 15:29:00,4730,Delivered
SH204195,B100456,RC106,2024-06-21 19:00:00,3565,Delivered
SH204196,B102526,RC124,2023-01-08 05:03:00,6513,Delivered
SH204197,B102674,RC121,2025-01-16 09:10:00,5538,Delivered
SH204198,B100612,RC100,2023-08-21 21:23:00,5025,Delivered
SH204199,B101360,RC120,2023-12-13 08:28:00,1277,In Transit
SH204200,B100010,RC124,2023-09-24 08:16:00,3844,Delivered
SH204201,B100947,RC114,2024-03-17 04:33:00,2520,In Transit
SH204202,B101252,RC102,2025-04-28 23:05:00,2307,Delivered
SH204203,B101448,RC104,2023-10-29 01:30:00,7918,Delivered
SH204204,B102110,RC108,2024-02-01 16:01:00,3133,Delivered
SH204205,B101684,RC109,2023-10-01 10:05:00,3655,In Transit
SH204206,B100431,RC114,2024-06-04 00:01:00,1864,In Transit
SH204207,B100433,RC106,2025-01-29 04:59:00,7895,Delivered
SH204208,B101074,RC109,2023-09-06 02:24:00,4605,Delivered
SH204209,B102078,RC120,2024-12-25 21:05:00,6690,Delivered
SH204210,B100876,RC105,2024-05-14 18:28:00,1034,Delivered
SH204211,B100990,RC109,2024-11-28 09:28:00,5803,Delayed
SH204212,B100321,RC113,2024-02-17 02:24:00,3935,Delivered
SH204213,B101048,RC102,2024-09-24 11:45:00,1375,Delayed
SH204214,B100034,RC112,2023-06-11 17:06:00,7744,Delivered
SH204215,B101805,RC115,2023-03-29 16:43:00,1702,Delivered
SH204216,B102743,RC124,2025-06-02 01:54:00,5740,Delivered
SH204217,B102101,RC117,2023-11-22 09:46:00,5217,Delayed
SH204218,B102894,RC106,2023-12-23 11:12:00,1524,Delivered
SH204219,B100120,RC124,2024-06-27 22:35:00,2097,Delivered
SH204220,B102712,RC113,2025-01-03 03:15:00,1267,Delayed
SH204221,B102230,RC104,2024-09-19 05:29:00,2949,Delivered
SH204222,B102867,RC118,2023-08-20 15:21:00,5381,Delivered
SH204223,B100976,RC108,2024-10-08 00:22:00,1302,Delivered
SH204224,B102584,RC121,2024-01-27 16:15:00,5638,Delivered
